Metric,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2025,Mar 2026
Debtor Days,107,74,90,83,119,85,107,107
Inventory Days,110,77,93,58,94,78,91,89
Days Payable,136,100,109,103,155,127,91,106
Cash Conversion Cycle,82,50,73,38,58,36,107,90
Working Capital Days,15,7,16,4,29,22,62,136
ROCE %,,41%,28%,20%,6%,15%,,28%
