Metric,Mar 2017,Mar 2018,Mar 2025,Mar 2026
Debtor Days,104,62,107,96
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,104,62,107,96
Working Capital Days,67,34,86,123
ROCE %,,5%,,27%
