Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,33,29,35,52,15,19,23,17,96,17,8,20
Inventory Days,,,,,,,6239,,,,,
Days Payable,,,,,,,402,,,,,
Cash Conversion Cycle,33,29,35,52,15,19,5860,17,96,17,8,20
Working Capital Days,1039,699,1010,866,553,687,789,662,729,668,596,605
ROCE %,10%,12%,9%,9%,13%,11%,9%,12%,16%,15%,18%,17%
