Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,19,18,18,18,18,17,20,20,18,18,24,20
Inventory Days,345,258,292,269,257,289,257,343,223,235,213,249
Days Payable,196,160,222,303,179,206,204,203,188,185,199,198
Cash Conversion Cycle,169,116,88,-17,96,100,73,159,53,68,38,71
Working Capital Days,-26,-33,-27,-21,-29,-14,-5,15,-4,2,-23,-21
ROCE %,8%,8%,12%,14%,13%,17%,20%,17%,10%,16%,14%,15%
