Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,12,12,9,9,22
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,12,12,9,9,22
Working Capital Days,-961,-2,-434,-162,-526
ROCE %,,16%,24%,63%,37%
