Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,56,57,54,53,47,45,54,36,21,29,51,54
Inventory Days,135,156,207,253,219,206,240,389,287,314,225,325
Days Payable,92,112,148,180,166,164,163,220,129,164,130,197
Cash Conversion Cycle,99,101,113,126,100,87,130,204,179,180,146,181
Working Capital Days,-21,1,-6,-24,-25,-47,-11,2,-1,-11,-7,8
ROCE %,,-0%,1%,6%,8%,4%,4%,7%,4%,-8%,7%,6%
