Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,73,78,56,74,73,80
Inventory Days,125,126,147,130,247,186
Days Payable,72,105,45,46,61,65
Cash Conversion Cycle,126,99,158,157,259,201
Working Capital Days,4,32,43,6,54,51
ROCE %,,29%,23%,13%,7%,9%
