Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,20,18,21,14
Inventory Days,29,31,30,41
Days Payable,3,3,4,2
Cash Conversion Cycle,46,46,47,53
Working Capital Days,2,2,17,19
ROCE %,,10%,8%,14%
