Metric,Mar 2016,Mar 2017,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,73,158,,76,122,132,121,75,73,230
Inventory Days,71,132,,16,,303,,,,12
Days Payable,119,280,,73,,975,,,,25
Cash Conversion Cycle,26,10,,18,122,-540,121,75,73,217
Working Capital Days,-42,59,,-112,-117,-91,-143,18,100,395
ROCE %,,11%,,,1%,3%,5%,6%,5%,4%
