Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,27,28,31,30,23,30
Inventory Days,114,86,101,83,105,84
Days Payable,221,219,161,185,212,193
Cash Conversion Cycle,-80,-105,-28,-71,-84,-78
Working Capital Days,-2,-12,8,-10,-17,27
ROCE %,,5%,3%,16%,8%,19%
