Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,71,62,76,82,86,94,91,68,78,63,57
Inventory Days,280,215,162,110,85,203,178,75,238,335,194
Days Payable,101,44,70,59,66,118,98,96,209,214,165
Cash Conversion Cycle,250,233,168,133,106,179,172,46,107,184,87
Working Capital Days,40,87,90,73,85,92,89,33,-20,2,-7
ROCE %,,14%,1%,13%,13%,10%,10%,18%,13%,12%,14%
