Metric,Mar 2020,Mar 2021,Mar 2022
Debtor Days,84,117,86
Inventory Days,40,59,49
Days Payable,63,87,57
Cash Conversion Cycle,61,89,78
Working Capital Days,36,59,51
ROCE %,,15%,17%
