Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,5,0,0,28
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,5,0,0,28
Working Capital Days,-11,75,-603,-277
ROCE %,,1%,2%,3%
