Metric,Mar 2007,Mar 2008,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,24,32,26,33,32,36
Inventory Days,57,75,83,104,115,115
Days Payable,70,112,81,115,103,125
Cash Conversion Cycle,11,-6,29,22,44,27
Working Capital Days,25,23,13,2,20,12
ROCE %,,3%,,7%,8%,5%
