Metric,Mar 2025,Mar 2026
Debtor Days,135.36,155.22
Inventory Days,,120.21
Days Payable,,94.41
Cash Conversion Cycle,135.36,181.03
Working Capital Days,39.95,132.60
ROCE %,,16.56%
