Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,200,173,250,205,181,134,157,180,203,154
Inventory Days,83,124,120,178,102,129,,,,76
Days Payable,183,189,219,208,75,72,,,,148
Cash Conversion Cycle,101,109,151,176,208,191,157,180,203,82
Working Capital Days,63,82,82,52,106,105,78,83,171,139
ROCE %,,22%,15%,1%,12%,10%,10%,13%,14%,26%
