Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,700,131,85,78
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,700,131,85,78
Working Capital Days,-8849,-723,-642,-684
ROCE %,,8%,5%,4%
