Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,28,45,63
Inventory Days,185,303,239
Days Payable,99,199,177
Cash Conversion Cycle,113,149,126
Working Capital Days,11,5,-65
ROCE %,,8%,-14%
