Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,68,43,62,18,6,20,9
Inventory Days,,,79,17,4,7,6
Days Payable,,,219,37,11,31,16
Cash Conversion Cycle,68,43,-78,-1,-1,-3,-1
Working Capital Days,18,-16,-6,13,13,21,12
ROCE %,,23%,18%,19%,20%,19%,17%
