Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,366,92,91,83,93
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,366,92,91,83,93
Working Capital Days,58,13,-6,25,24
ROCE %,,5%,5%,10%,13%
