Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010
Debtor Days,13,,1570,991,80
Inventory Days,0,,0,,
Days Payable,,,,,
Cash Conversion Cycle,13,,1570,991,80
Working Capital Days,-995,,-10840,-2881,-85
ROCE %,,50%,-5%,2%,144%
