Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,37,31,29,35,40
Inventory Days,25,23,23,24,28
Days Payable,4,3,2,2,5
Cash Conversion Cycle,59,52,50,57,64
Working Capital Days,23,27,32,35,55
ROCE %,,19%,21%,24%,21%
