Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,9,9,31,44,32,32,36,34
Inventory Days,,,,,,,,
Days Payable,,,,,,,,
Cash Conversion Cycle,9,9,31,44,32,32,36,34
Working Capital Days,-110,-74,-86,-160,-107,-68,-88,-98
ROCE %,,-37%,-0%,-2%,5%,9%,13%,13%
