Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,101,120,119,83,94,91,113
Inventory Days,193,182,161,90,102,101,93
Days Payable,115,73,90,52,57,57,60
Cash Conversion Cycle,180,230,189,121,139,135,146
Working Capital Days,150,163,116,70,73,70,89
ROCE %,,12%,15%,,22%,20%,25%
