Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,132,111,97,86,103,123,114,128,140
Inventory Days,328,200,382,276,501,247,274,336,270
Days Payable,207,129,157,162,174,118,143,176,147
Cash Conversion Cycle,253,182,322,200,430,252,245,288,263
Working Capital Days,66,86,120,105,147,156,151,164,167
ROCE %,,28%,33%,36%,34%,13%,11%,13%,8%
