Metric,Mar 2025,Mar 2026
Debtor Days,0.00,159.35
Inventory Days,,72.37
Days Payable,,137.92
Cash Conversion Cycle,0.00,93.79
Working Capital Days,-4190.20,77.06
ROCE %,,11.31%
