Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,38,32,36,31,33,15,12,13,16
Inventory Days,117,175,162,182,227,119,143,162,133
Days Payable,92,112,97,104,123,68,80,71,68
Cash Conversion Cycle,63,95,101,109,138,65,76,105,81
Working Capital Days,68,120,100,99,79,40,46,36,44
ROCE %,,-89%,-10%,4%,-0%,-10%,-4%,-0%,1%
