Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,48,20,51,34,17,24
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,48,20,51,34,17,24
Working Capital Days,-369,-233,-234,-140,-163,-159
ROCE %,,-57%,-17%,9%,-15%,-2%
