Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,,47,64,80
Inventory Days,,,,81
Days Payable,,,,128
Cash Conversion Cycle,,47,64,33
Working Capital Days,,23,57,7
ROCE %,,,30%,36%
