Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Debtor Days,135,104,157,120,104,178,169,112,150
Inventory Days,211,139,199,147,349,204,705,320,270
Days Payable,128,56,124,73,113,106,168,74,86
Cash Conversion Cycle,218,187,232,194,340,276,706,357,335
Working Capital Days,181,151,189,158,245,239,427,230,207
ROCE %,,10%,7%,10%,3%,5%,3%,8%,13%
