Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,124.19,103.76,91.37,160.16,100.47,130.70,193.73,165.44,258.23
Inventory Days,268.02,186.03,177.62,189.24,168.78,199.31,147.52,152.27,170.40
Days Payable,82.56,23.17,26.73,50.47,69.75,54.52,21.40,68.58,75.85
Cash Conversion Cycle,309.65,266.62,242.27,298.93,199.50,275.48,319.85,249.14,352.78
Working Capital Days,144.32,126.52,115.84,162.59,153.82,222.10,266.64,195.11,295.49
ROCE %,,22.60%,14.90%,10.00%,21.94%,13.08%,7.15%,4.62%,3.97%
