Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,61,56,70,82,104,158,193,185
Inventory Days,114,126,169,165,172,341,415,251
Days Payable,97,118,200,177,172,275,377,220
Cash Conversion Cycle,78,65,39,70,103,225,231,216
Working Capital Days,49,25,30,38,56,99,118,87
ROCE %,,-0%,-3%,8%,10%,10%,9%,7%
