Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,20,20,17,24,14,24,24,35,12
Inventory Days,,,,28,28,22,11,12,26
Days Payable,,,,565,298,178,112,101,36
Cash Conversion Cycle,20,20,17,-513,-257,-132,-77,-54,2
Working Capital Days,-43,-31,-20,96,316,200,41,45,57
ROCE %,,-115%,-135%,-12%,-13%,-6%,1%,3%,3%
