Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Debtor Days,,,167,161,173,167,164,205,161,195
Inventory Days,,,,,,,,,,
Days Payable,,,,,,,,,,
Cash Conversion Cycle,,,167,161,173,167,164,205,161,195
Working Capital Days,,,172,-92,-18,-37,-12,-16,2,50
ROCE %,,,,17%,17%,18%,18%,14%,16%,16%
