Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,27.29,30.65,22.51,26.73
Inventory Days,,50.98,76.62,
Days Payable,,38.92,69.41,
Cash Conversion Cycle,27.29,42.71,29.72,26.73
Working Capital Days,131.78,43.37,102.51,150.03
ROCE %,,3.51%,3.79%,3.06%
