Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,114.81,49.56,52.23
Inventory Days,,,
Days Payable,,,
Cash Conversion Cycle,114.81,49.56,52.23
Working Capital Days,47.12,73.70,56.20
ROCE %,,35.57%,12.08%
