Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,112,103,104,117,127,94,78,72,80,75
Inventory Days,53,70,95,102,92,75,77,100,103,89
Days Payable,129,131,134,100,81,63,142,194,213,176
Cash Conversion Cycle,35,42,65,118,138,105,13,-22,-29,-12
Working Capital Days,-8,3,31,42,36,17,-14,18,-29,-20
ROCE %,,22%,20%,15%,12%,9%,9%,2%,7%,11%
