Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,61,59,65
Inventory Days,54,54,74
Days Payable,18,20,40
Cash Conversion Cycle,98,93,100
Working Capital Days,45,53,44
ROCE %,,19%,18%
