Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,118.45,130.48,70.63,74.46,62.65,79.28
Inventory Days,45.68,11.46,12.38,12.86,7.96,34.05
Days Payable,74.30,78.18,15.52,9.85,7.06,40.67
Cash Conversion Cycle,89.83,63.76,67.49,77.48,63.55,72.65
Working Capital Days,94.03,64.31,69.69,71.79,66.80,57.15
ROCE %,,10.93%,18.38%,16.42%,10.70%,10.14%
