Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,7,4,6
Inventory Days,69,54,0
Days Payable,20,14,
Cash Conversion Cycle,56,45,6
Working Capital Days,36,43,40
ROCE %,,15%,13%
