Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,356,119,145
Inventory Days,,,
Days Payable,,,
Cash Conversion Cycle,356,119,145
Working Capital Days,308,4,182
ROCE %,,44%,38%
