Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,11,4,5
Inventory Days,30,22,22
Days Payable,3,3,6
Cash Conversion Cycle,38,24,20
Working Capital Days,29,24,16
ROCE %,,24%,20%
