Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,89,92,102,65,106
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,89,92,102,65,106
Working Capital Days,7,21,34,24,256
ROCE %,,9%,32%,13%,10%
