Metric,Mar 2022,Mar 2023,Mar 2024
Debtor Days,59,48,41
Inventory Days,104,59,77
Days Payable,49,16,20
Cash Conversion Cycle,114,92,97
Working Capital Days,34,30,23
ROCE %,,33%,25%
