Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,0,0,0,0
Inventory Days,217,244,214,203
Days Payable,113,147,127,117
Cash Conversion Cycle,103,96,86,86
Working Capital Days,23,4,25,-8
ROCE %,,10%,9%,7%
