Metric,Mar 2025,Mar 2026
Debtor Days,130.32,130.11
Inventory Days,3.00,18.85
Days Payable,78.62,43.93
Cash Conversion Cycle,54.70,105.02
Working Capital Days,135.43,184.54
ROCE %,,27.18%
