Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,431,319,602,836,1210,117,86,339,117,217,161,265
Inventory Days,18696,,25828,,,2649,1970,5862,1632,3142,3213,9765
Days Payable,5195,,5891,,,397,365,962,319,677,776,2743
Cash Conversion Cycle,13932,319,20539,836,1210,2368,1691,5239,1430,2681,2598,7288
Working Capital Days,2140,1496,2057,3703,4564,213,74,61,-140,-376,-939,-1460
ROCE %,4%,6%,2%,1%,-1%,-1%,2%,0%,-3%,-5%,-5%,-1%
