Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,46,52,53,50
Inventory Days,41,39,28,27
Days Payable,50,52,52,54
Cash Conversion Cycle,37,39,29,24
Working Capital Days,34,36,26,22
ROCE %,,17%,20%,39%
