Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,73,37,48,40,56,56,62,69,73
Inventory Days,,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,73,37,48,40,56,56,62,69,73
Working Capital Days,-50,-19,-38,-33,-76,-108,-107,-95,-127
ROCE %,,7%,4%,9%,12%,9%,12%,11%,11%
