Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,140.27,190.24,201.67
Inventory Days,93.17,118.11,155.49
Days Payable,54.47,83.55,25.58
Cash Conversion Cycle,178.97,224.79,331.58
Working Capital Days,146.63,366.96,373.53
ROCE %,,10.78%,7.76%
