Metric,Mar 2021,Mar 2024,Mar 2025,Mar 2026
Debtor Days,62,102,134,103
Inventory Days,100,184,450,173
Days Payable,73,1,13,75
Cash Conversion Cycle,89,285,570,200
Working Capital Days,200,123,210,119
ROCE %,,,17%,33%
