Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2025,Mar 2026
Debtor Days,30.97,18.66,0.00,6.94,41.60
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,30.97,18.66,0.00,6.94,41.60
Working Capital Days,-55.48,-72.59,-73.67,-104.22,-40.91
ROCE %,,51.64%,57.02%,,42.43%
