Metric,Mar 2025,Mar 2026
Debtor Days,320.38,367.58
Inventory Days,26.78,32.14
Days Payable,150.18,37.75
Cash Conversion Cycle,196.97,361.97
Working Capital Days,165.60,376.78
ROCE %,,12.76%
