Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Debtor Days,47,45,62,83
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,47,45,62,83
Working Capital Days,-541,-879,-1125,-1415
ROCE %,,-14%,-18%,-13%
