Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,56,60,55
Inventory Days,118,130,120
Days Payable,40,53,66
Cash Conversion Cycle,134,137,109
Working Capital Days,106,111,151
ROCE %,,14%,6%
