Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,101,100,82,76,106,107,99
Inventory Days,345,347,299,264,273,279,252
Days Payable,48,37,86,50,58,52,44
Cash Conversion Cycle,398,410,295,290,320,334,307
Working Capital Days,109,117,103,92,104,184,179
ROCE %,,7%,9%,9%,9%,8%,7%
