Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,73,80,88,140,115,100,116,123,131
Inventory Days,,170,82,182,151,233,238,122,122
Days Payable,,310,327,622,584,708,755,535,549
Cash Conversion Cycle,73,-60,-156,-300,-318,-374,-401,-291,-296
Working Capital Days,66,62,46,45,59,60,60,50,117
ROCE %,,22%,25%,27%,28%,30%,27%,24%,18%
