Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,231,302,283,173
Inventory Days,83,143,199,259
Days Payable,140,203,225,224
Cash Conversion Cycle,174,242,256,208
Working Capital Days,19,72,79,-161
ROCE %,,16%,17%,6%
