Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,129,145,170,200,169,112,155,151
Inventory Days,67,78,27,188,228,234,268,251
Days Payable,134,173,169,302,241,154,184,144
Cash Conversion Cycle,62,51,28,86,156,193,239,259
Working Capital Days,116,130,126,147,156,123,186,193
ROCE %,,16%,13%,12%,10%,8%,6%,5%
