Metric,Mar 2018,Mar 2019,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,26,24,40,27,19,21,22,21
Inventory Days,103,74,,,,,,459
Days Payable,198,229,,,,,,220
Cash Conversion Cycle,-69,-132,40,27,19,21,22,260
Working Capital Days,1,9,-341,-255,-105,-42,16,18
ROCE %,,6%,,2%,11%,13%,12%,9%
