Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,40,24,20,62,32
Inventory Days,59,48,42,51,72
Days Payable,15,6,7,8,17
Cash Conversion Cycle,84,66,56,105,87
Working Capital Days,15,8,30,36,30
ROCE %,,21%,18%,11%,10%
