Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,13,9,22,16,14,15,16,11
Inventory Days,2,2,4,3,1,2,2,2
Days Payable,31,25,48,37,15,17,13,16
Cash Conversion Cycle,-17,-14,-22,-18,1,1,6,-4
Working Capital Days,-76,-47,-35,-34,-8,-52,-45,-30
ROCE %,,22%,24%,47%,17%,15%,8%,9%
