Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,105,110,128,117,101,98,92,91,83
Inventory Days,203,193,146,185,198,157,136,153,149
Days Payable,176,136,122,145,109,86,96,106,77
Cash Conversion Cycle,133,166,152,157,189,169,132,137,155
Working Capital Days,114,116,109,95,127,136,172,180,254
ROCE %,,27%,26%,32%,33%,29%,20%,25%,23%
