Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,138,156,203,197,116,99,60
Inventory Days,,,,,,,
Days Payable,,,,,,,
Cash Conversion Cycle,138,156,203,197,116,99,60
Working Capital Days,-97,-79,81,111,72,-118,-432
ROCE %,,9%,7%,7%,8%,8%,9%
